timestamp,Wine Cellar Cooler 1,Wine Cellar Cooler 2,Wine Cellar AC 1,Wine Cellar AC 2
2017-12-10T22:00:00,15.15,50.13,2.33,2.56
2017-12-10T22:15:00,171.05,70.27,2.31,2.52
2017-12-10T22:30:00,90,70.23,2.33,2.54
2017-12-10T22:45:00,14.16,104.62,2.33,2.34
2017-12-10T23:00:00,209.42,136.47,2.37,2.46
2017-12-10T23:15:00,14,232.37,2.3,2.58
2017-12-10T23:30:00,14.44,951,2.31,2.61
2017-12-10T23:45:00,89.98,455.41,2.3,2.6
2017-12-11T00:00:00,110.2,49.91,2.32,2.6
2017-12-11T00:15:00,199.7,61.32,2.31,2.5
2017-12-11T00:30:00,13.97,64.67,2.31,2.42
2017-12-11T00:45:00,210.41,72.92,2.34,2.62
2017-12-11T01:00:00,14.14,481.1,2.33,2.62
2017-12-11T01:15:00,52.56,893.45,2.32,2.6
2017-12-11T01:30:00,101.66,50.18,2.33,2.62
2017-12-11T01:45:00,263.61,63.64,2.33,2.55
2017-12-11T02:00:00,13.89,49.87,2.3,2.4
2017-12-11T02:15:00,13.91,69.86,2.32,2.59
2017-12-11T02:30:00,211.93,73.17,2.32,2.61
2017-12-11T02:45:00,14.23,641.1,2.32,2.5
2017-12-11T03:00:00,82.29,677.76,2.32,2.51
2017-12-11T03:15:00,101.43,50.26,2.32,2.48
2017-12-11T03:30:00,241.8,63.4,2.31,2.28
2017-12-11T03:45:00,14.02,49.9,2.35,2.47
2017-12-11T04:00:00,241.08,90.27,2.36,2.6
2017-12-11T04:15:00,14.08,168.93,2.36,2.64
2017-12-11T04:30:00,50.58,937.74,2.34,2.61
2017-12-11T04:45:00,101.24,153.66,2.32,2.6
2017-12-11T05:00:00,263.32,61.71,2.31,2.53
2017-12-11T05:15:00,13.78,49.42,2.28,2.39
2017-12-11T05:30:00,75.24,102.74,2.29,2.55
2017-12-11T05:45:00,190.23,80.59,2.34,2.64
2017-12-11T06:00:00,14.1,403.49,2.32,2.63
2017-12-11T06:15:00,74.37,786.39,2.35,2.66
2017-12-11T06:30:00,101.73,50.21,2.34,2.65
2017-12-11T06:45:00,222.47,60.34,2.29,2.48
2017-12-11T07:00:00,13.85,49.14,2.28,2.32
2017-12-11T07:15:00,240.55,93.85,2.36,2.57
2017-12-11T07:30:00,14,80.19,2.33,2.56
2017-12-11T07:45:00,40.38,937.06,2.3,2.53
2017-12-11T08:00:00,100.54,280.23,2.3,2.54
2017-12-11T08:15:00,273.25,63.4,2.36,2.55
2017-12-11T08:30:00,15.92,49.7,2.27,2.32
2017-12-11T08:45:00,13.84,70.67,2.28,2.32
2017-12-11T09:00:00,202.82,74.08,2.27,2.45
2017-12-11T09:15:00,14.07,398.29,2.31,2.5
2017-12-11T09:30:00,62.59,910.75,2.34,2.52
2017-12-11T09:45:00,101.92,51.06,2.35,2.53
2017-12-11T10:00:00,256.64,62.99,2.32,2.51
2017-12-11T10:15:00,14.02,50.37,2.29,2.28
2017-12-11T10:30:00,243.16,89.39,2.28,2.31
2017-12-11T10:45:00,14.14,54.79,2.19,2.3
2017-12-11T11:00:00,23.04,729.62,1.51,1.09
2017-12-11T11:15:00,101.21,453.59,1.51,1.09
2017-12-11T11:30:00,286.37,61.67,1.51,1.07
2017-12-11T11:45:00,17.11,48.92,1.56,1.19
2017-12-11T12:00:00,52.72,73.15,2.27,2.26
2017-12-11T12:15:00,211.12,77.46,2.27,2.35
2017-12-11T12:30:00,14.33,473.39,1.76,1.52
2017-12-11T12:45:00,86.38,751.03,1.53,1.1
2017-12-11T13:00:00,101.26,50.37,1.55,1.12
2017-12-11T13:15:00,223.17,60.66,1.56,1.15
2017-12-11T13:30:00,41.3,54.25,1.89,1.69
2017-12-11T13:45:00,236.28,104.93,2.28,2.3
2017-12-11T14:00:00,14.04,86.8,2.31,2.54
2017-12-11T14:15:00,202.14,134.89,2.34,2.57
2017-12-11T14:30:00,33.92,146.03,2.52,2.79
2017-12-11T14:45:00,63.03,42.64,0.74,0.8
2017-12-11T15:00:00,14.32,135.9,2.34,2.57
2017-12-11T15:15:00,193.39,135.68,2.29,2.32
2017-12-11T15:30:00,195.09,135.55,2.28,2.4
2017-12-11T15:45:00,14.25,135.31,2.29,2.53
2017-12-11T16:00:00,196.93,135.4,2.31,2.54
2017-12-11T16:15:00,194.64,134.91,2.29,2.52
2017-12-11T16:30:00,186.6,133.32,2.24,2.45
2017-12-11T16:45:00,14.03,133.91,2.25,2.39
2017-12-11T17:00:00,190.09,133.41,2.23,2.21
2017-12-11T17:15:00,188.11,134.25,2.27,2.44
2017-12-11T17:30:00,196.65,134.37,2.27,2.48
2017-12-11T17:45:00,177.8,274.2,2.25,2.45
2017-12-11T18:00:00,19.99,952.17,2.26,2.48
2017-12-11T18:15:00,14.36,932.24,2.26,2.51
2017-12-11T18:30:00,14.44,927.61,2.26,2.38
2017-12-11T18:45:00,27.33,515.76,2.32,2.6
2017-12-11T19:00:00,14,50.24,2.29,2.6
2017-12-11T19:15:00,14.04,50.31,2.31,2.63
2017-12-11T19:30:00,23.38,50.87,2.34,2.68
2017-12-11T19:45:00,213.74,62.01,2.32,2.64
2017-12-11T20:00:00,13.53,50.19,2.26,2.37
2017-12-11T20:15:00,14.08,62.43,2.32,2.56
2017-12-11T20:30:00,32.73,942.9,2.31,2.62
2017-12-11T20:45:00,101.5,298.38,2.31,2.62
2017-12-11T21:00:00,271.47,56.2,2.33,2.63
2017-12-11T21:15:00,34.24,50.55,2.35,2.66
2017-12-11T21:30:00,14.25,50.86,2.31,2.45
2017-12-11T21:45:00,211.93,82.04,2.32,2.43
2017-12-11T22:00:00,14.2,564.85,2.29,2.51
2017-12-11T22:15:00,14.28,933.7,2.27,2.48
2017-12-11T22:30:00,93.39,329.96,2.3,2.52
2017-12-11T22:45:00,101.47,50.21,2.29,2.51
2017-12-11T23:00:00,224.57,62.96,2.29,2.32
2017-12-11T23:15:00,14.11,50.54,2.32,2.49
2017-12-11T23:30:00,13.98,65.49,2.32,2.61
2017-12-11T23:45:00,216.93,70.64,2.31,2.6
2017-12-12T00:00:00,14.24,349.1,2.34,2.62
2017-12-12T00:15:00,90.89,570.11,2.35,2.61
2017-12-12T00:30:00,102.28,51.12,2.34,2.48
2017-12-12T00:45:00,241.12,63.47,2.3,2.4
2017-12-12T01:00:00,14.1,50.69,2.35,2.62
2017-12-12T01:15:00,56.81,68.5,2.34,2.6
2017-12-12T01:30:00,164.28,70.83,2.34,2.61
2017-12-12T01:45:00,14.24,122.84,2.36,2.62
2017-12-12T02:00:00,209.49,98.93,2.35,2.57
2017-12-12T02:15:00,14.35,535.43,2.32,2.39
2017-12-12T02:30:00,14.66,937.83,2.36,2.56
2017-12-12T02:45:00,93.52,339.95,2.35,2.51
2017-12-12T03:00:00,102.42,51.28,2.37,2.53
2017-12-12T03:15:00,214.84,64.04,2.37,2.54
2017-12-12T03:30:00,14.29,53.39,2.39,2.56
2017-12-12T03:45:00,200.53,72.78,2.36,2.33
2017-12-12T04:00:00,16.63,89.34,2.36,2.49
2017-12-12T04:15:00,14.7,949.02,2.38,2.64
2017-12-12T04:30:00,98.47,402.37,2.39,2.64
2017-12-12T04:45:00,102.58,51.4,2.38,2.64
2017-12-12T05:00:00,206.5,63.67,2.37,2.63
2017-12-12T05:15:00,13.99,67.06,2.3,2.48
2017-12-12T05:30:00,200.94,72.56,2.26,2.36
2017-12-12T05:45:00,13.92,174.34,2.3,2.59
2017-12-12T06:00:00,27.32,942.38,2.37,2.63
2017-12-12T06:15:00,102.24,275.2,2.36,2.63
2017-12-12T06:30:00,249.82,57.4,2.35,2.62
2017-12-12T06:45:00,43.75,54.5,2.32,2.52
2017-12-12T07:00:00,13.9,72.19,2.26,2.22
2017-12-12T07:15:00,203.62,73.24,2.28,2.47
2017-12-12T07:30:00,13.88,78.31,2.29,2.48
2017-12-12T07:45:00,13.98,134.51,2.32,2.53
2017-12-12T08:00:00,200.2,132.86,2.28,2.48
2017-12-12T08:15:00,184.33,133.77,2.26,2.38
2017-12-12T08:30:00,27.9,134.98,2.3,2.27
2017-12-12T08:45:00,196,133.88,2.29,2.47
2017-12-12T09:00:00,114.3,134.64,2.3,2.5
2017-12-12T09:15:00,92.32,135.73,2.34,2.51
2017-12-12T09:30:00,183.82,135.29,2.32,2.48
2017-12-12T09:45:00,187.51,135.12,2.29,2.43
2017-12-12T10:00:00,14.19,135.07,2.25,2.19
2017-12-12T10:15:00,184.02,135.09,2.29,2.37
2017-12-12T10:30:00,184.75,135.88,2.32,2.49
2017-12-12T10:45:00,184.03,411.49,2.32,2.51
2017-12-12T11:00:00,14.76,952.8,2.32,2.49
2017-12-12T11:15:00,14.76,943.88,2.32,2.5
2017-12-12T11:30:00,15.03,939.6,2,1.75
2017-12-12T11:45:00,25.1,631.82,1.52,0.9
2017-12-12T12:00:00,14.29,51.47,1.52,1.02
2017-12-12T12:15:00,14.3,51.47,1.51,1.01
2017-12-12T12:30:00,23.36,51.27,1.76,1.45
2017-12-12T12:45:00,14.17,50.95,2.32,2.49
2017-12-12T13:00:00,219.67,60.93,2.23,2.2
2017-12-12T13:15:00,13.91,62.84,2.26,2.36
2017-12-12T13:30:00,14.07,469.13,2.27,2.46
2017-12-12T13:45:00,76.17,822.15,2.27,2.45
2017-12-12T14:00:00,100.4,49.86,2.28,2.44
2017-12-12T14:15:00,254,58.56,2.27,2.43
2017-12-12T14:30:00,13.89,49.7,2.27,2.3
2017-12-12T14:45:00,13.91,64.03,2.27,2.28
2017-12-12T15:00:00,214.98,101.55,2.27,2.46
2017-12-12T15:15:00,14.24,952.32,2.27,2.45
2017-12-12T15:30:00,52.91,778.65,1.68,1.36
2017-12-12T15:45:00,100.27,49.59,1.51,1.04
2017-12-12T16:00:00,269.43,62.08,1.49,0.89
2017-12-12T16:15:00,13.79,49.24,1.5,0.9
2017-12-12T16:30:00,13.82,67.95,1.52,1.07
2017-12-12T16:45:00,204.28,66.72,1.76,1.5
2017-12-12T17:00:00,14.1,507.63,2.26,2.44
2017-12-12T17:15:00,49.55,926.06,2.26,2.45
2017-12-12T17:30:00,100.39,49.73,2.22,2.25
2017-12-12T17:45:00,260.66,59.74,1.46,0.82
2017-12-12T18:00:00,13.86,49.57,1.51,1.05
2017-12-12T18:15:00,13.93,68.6,1.52,1.12
2017-12-12T18:30:00,209.46,67.27,1.52,1.13
2017-12-12T18:45:00,14.32,679.71,2.1,2.2
2017-12-12T19:00:00,56.12,830.12,1.56,1.01
2017-12-12T19:15:00,101.66,51,1.56,0.97
2017-12-12T19:30:00,252.89,61.79,1.61,1.14
2017-12-12T19:45:00,14.32,51.28,1.63,1.16
2017-12-12T20:00:00,14.13,64.21,2.35,2.56
2017-12-12T20:15:00,203.52,69.27,2.35,2.57
2017-12-12T20:30:00,14.34,636.3,2.35,2.51
2017-12-12T20:45:00,72.96,730.51,2.34,2.4
2017-12-12T21:00:00,101.49,50.38,2.35,2.59
2017-12-12T21:15:00,239.05,62.21,2.37,2.61
2017-12-12T21:30:00,14.19,50.84,2.39,2.64
2017-12-12T21:45:00,102.28,70.39,2.37,2.51
2017-12-12T22:00:00,116.83,68.29,2.33,2.37
2017-12-12T22:15:00,14.48,835.74,2.31,2.22
2017-12-12T22:30:00,88.91,539.84,2.39,2.5
2017-12-12T22:45:00,102.03,51.04,2.38,2.5
2017-12-12T23:00:00,218.54,62.53,2.38,2.5
2017-12-12T23:15:00,14.22,62.57,2.39,2.58
2017-12-12T23:30:00,203.02,70.98,2.37,2.48
2017-12-12T23:45:00,14.32,261.07,2.36,2.35
2017-12-13T00:00:00,22.46,945.99,2.38,2.55
2017-12-13T00:15:00,102.35,252.9,2.41,2.59
2017-12-13T00:30:00,213.4,53.64,2.39,2.56
2017-12-13T00:45:00,82.69,56.75,2.34,2.53
2017-12-13T01:00:00,13.93,64.37,2.33,2.48
2017-12-13T01:15:00,206.48,70.69,2.28,2.27
2017-12-13T01:30:00,14.31,365.8,2.4,2.52
2017-12-13T01:45:00,40.57,943.52,2.41,2.57
2017-12-13T02:00:00,102.41,83.57,2.42,2.59
2017-12-13T02:15:00,265.05,62.63,2.4,2.57
2017-12-13T02:30:00,14.25,51.2,2.42,2.59
2017-12-13T02:45:00,14.27,61.18,2.38,2.22
2017-12-13T03:00:00,207.43,73.32,2.39,2.36
2017-12-13T03:15:00,14.6,686.74,2.41,2.49
2017-12-13T03:30:00,77.12,607.07,2.41,2.48
2017-12-13T03:45:00,102.47,51.46,2.41,2.48
2017-12-13T04:00:00,226.14,62.8,2.41,2.55
2017-12-13T04:15:00,14.37,54.69,2.4,2.41
2017-12-13T04:30:00,206.42,81.09,2.39,2.4
2017-12-13T04:45:00,14.2,143.56,2.4,2.57
2017-12-13T05:00:00,14.55,945.61,2.38,2.55
2017-12-13T05:15:00,101.87,412.28,2.41,2.57
2017-12-13T05:30:00,102.15,51.22,2.4,2.57
2017-12-13T05:45:00,213.42,63,2.39,2.45
2017-12-13T06:00:00,14.14,59.79,2.36,2.36
2017-12-13T06:15:00,204.51,74.86,2.39,2.58
2017-12-13T06:30:00,14.28,250.47,2.4,2.59
2017-12-13T06:45:00,28.39,936.24,2.37,2.55
2017-12-13T07:00:00,100.57,262.82,2.31,2.41
2017-12-13T07:15:00,227.76,53.27,2.3,2.34
2017-12-13T07:30:00,75.14,55.17,2.28,2.16
2017-12-13T07:45:00,14.07,68.06,2.38,2.48
2017-12-13T08:00:00,203.46,70.22,2.35,2.47
2017-12-13T08:15:00,14.27,258.08,2.38,2.5
2017-12-13T08:30:00,36.07,943.67,2.35,2.45
2017-12-13T08:45:00,101.31,223.71,2.35,2.43
2017-12-13T09:00:00,273.22,60.82,2.25,2.13
2017-12-13T09:15:00,19.27,51.04,2.33,2.37
2017-12-13T09:30:00,103.11,58.1,2.33,2.41
2017-12-13T09:45:00,147.57,68.39,2.31,2.36
2017-12-13T10:00:00,14.15,118.75,2.31,2.38
2017-12-13T10:15:00,209.28,91.55,2.29,2.32
2017-12-13T10:30:00,14.21,577.76,1.49,0.73
2017-12-13T10:45:00,14.39,938.18,1.52,0.92
2017-12-13T11:00:00,100.46,321.19,1.54,0.98
2017-12-13T11:15:00,100.77,50.3,1.53,0.97
2017-12-13T11:30:00,216.67,61.47,1.57,1.1
2017-12-13T11:45:00,14.05,57.57,1.51,1
2017-12-13T12:00:00,208.46,73.32,1.46,0.73
2017-12-13T12:15:00,14.05,136.26,1.5,0.88
2017-12-13T12:30:00,13.97,947.91,1.51,0.98
2017-12-13T12:45:00,100.9,373.96,1.76,1.44
2017-12-13T13:00:00,138.75,50.58,2.29,2.44
2017-12-13T13:15:00,169.91,61.88,2.31,2.47
2017-12-13T13:30:00,14.08,66.97,2.29,2.28
2017-12-13T13:45:00,212.91,69.71,2.29,2.3
2017-12-13T14:00:00,14.07,275.45,2.31,2.46
2017-12-13T14:15:00,29.95,945.64,2.31,2.45
2017-12-13T14:30:00,101.02,208.52,2.31,2.44
2017-12-13T14:45:00,283.61,62.47,2.3,2.44
2017-12-13T15:00:00,18.02,50.28,2.27,2.27
2017-12-13T15:15:00,13.99,61.7,2.26,2.22
2017-12-13T15:30:00,207.18,71.51,2.28,2.42
2017-12-13T15:45:00,14.21,473.91,2.28,2.42
2017-12-13T16:00:00,57.42,884.8,2.28,2.42
2017-12-13T16:15:00,100.71,50.31,2.27,2.4
2017-12-13T16:30:00,255.98,61.75,2.26,2.26
2017-12-13T16:45:00,13.99,50.32,2.25,2.17
2017-12-13T17:00:00,14.03,66.23,2.27,2.38
2017-12-13T17:15:00,206.06,71.46,2.27,2.39
2017-12-13T17:30:00,14.41,764.24,2.23,2.34
2017-12-13T17:45:00,78.05,604.6,2.25,2.39
2017-12-13T18:00:00,100.94,50.29,2.26,2.35
2017-12-13T18:15:00,228.86,62.08,2.27,2.31
2017-12-13T18:30:00,14.1,54.86,2.31,2.54
2017-12-13T18:45:00,201.74,77.18,2.32,2.59
2017-12-13T19:00:00,14.31,201.68,2.34,2.6
2017-12-13T19:15:00,26.7,948.82,2.32,2.57
2017-12-13T19:30:00,101.39,281.32,2.31,2.56
2017-12-13T19:45:00,278.02,60.46,2.28,2.34
2017-12-13T20:00:00,19.49,50.15,2.33,2.49
2017-12-13T20:15:00,14.02,59.91,2.34,2.58
2017-12-13T20:30:00,207.15,69.36,2.34,2.58
2017-12-13T20:45:00,14.29,502.87,2.35,2.6
2017-12-13T21:00:00,61.39,817.25,2.35,2.59
2017-12-13T21:15:00,102.54,51.19,2.35,2.41
2017-12-13T21:30:00,252.58,61.81,2.36,2.51
2017-12-13T21:45:00,14.07,50.47,2.34,2.5
2017-12-13T22:00:00,184.83,74.11,2.37,2.52
2017-12-13T22:15:00,34.04,177.5,2.34,2.51
2017-12-13T22:30:00,14.54,949.33,2.34,2.49
2017-12-13T22:45:00,100.11,374.9,2.29,2.29
2017-12-13T23:00:00,101.75,50.66,2.3,2.23
2017-12-13T23:15:00,213.78,63.19,2.37,2.57
2017-12-13T23:30:00,14.19,62.96,2.38,2.57
2017-12-13T23:45:00,208.34,71.06,2.33,2.52
2017-12-14T00:00:00,14.21,332.81,2.34,2.53
2017-12-14T00:15:00,34.87,940.91,2.36,2.47
2017-12-14T00:30:00,102.01,149.32,2.34,2.33
2017-12-14T00:45:00,269.08,62.22,2.37,2.51
2017-12-14T01:00:00,14.27,51.3,2.4,2.58
2017-12-14T01:15:00,14.25,66.59,2.39,2.57
2017-12-14T01:30:00,206.5,68.82,2.39,2.6
2017-12-14T01:45:00,14.86,694.35,2.39,2.56
2017-12-14T02:00:00,69.94,687.58,2.36,2.33
2017-12-14T02:15:00,102.54,51.43,2.38,2.47
2017-12-14T02:30:00,237.06,60.94,2.35,2.52
2017-12-14T02:45:00,14.03,50.37,2.36,2.44
2017-12-14T03:00:00,245.25,81.38,2.36,2.44
2017-12-14T03:15:00,14.18,208.29,2.37,2.46
2017-12-14T03:30:00,46.27,944.33,2.33,2.22
2017-12-14T03:45:00,101.8,73.65,2.34,2.31
2017-12-14T04:00:00,251.21,61.03,2.36,2.52
2017-12-14T04:15:00,14.17,50.6,2.37,2.55
2017-12-14T04:30:00,236.48,79.53,2.36,2.53
2017-12-14T04:45:00,14.64,757.81,2.37,2.54
2017-12-14T05:00:00,35.92,946.4,2.36,2.4
2017-12-14T05:15:00,101.96,157.54,2.34,2.38
2017-12-14T05:30:00,266.41,60.26,2.36,2.55
2017-12-14T05:45:00,13.97,50.14,2.35,2.55
2017-12-14T06:00:00,14.07,66.39,2.35,2.55
2017-12-14T06:15:00,204.93,68.7,2.34,2.54
2017-12-14T06:30:00,14.44,680.27,2.3,2.44
2017-12-14T06:45:00,69.85,726.93,2.29,2.31
2017-12-14T07:00:00,102.31,50.92,2.37,2.48
2017-12-14T07:15:00,247.05,61.36,2.33,2.48
2017-12-14T07:30:00,14.06,50.51,2.32,2.45
2017-12-14T07:45:00,244.96,82.44,2.34,2.47
2017-12-14T08:00:00,14.13,50.74,2.33,2.42
2017-12-14T08:15:00,28.33,889.87,2.28,2.22
2017-12-14T08:30:00,101.06,361.87,2.29,2.42
2017-12-14T08:45:00,282.36,59.83,2.29,2.44
2017-12-14T09:00:00,16.67,50.02,2.29,2.44
2017-12-14T09:15:00,43.04,58.63,2.36,2.48
2017-12-14T09:30:00,204.65,70.74,2.31,2.43
2017-12-14T09:45:00,14.48,679.11,2,1.67
2017-12-14T10:00:00,88.5,675.41,1.5,0.89
2017-12-14T10:15:00,100.73,50.32,1.51,0.98
2017-12-14T10:30:00,233.66,59.7,1.52,0.99
2017-12-14T10:45:00,15.65,50.02,1.62,1.19
2017-12-14T11:00:00,224.6,72.68,2.29,2.36
2017-12-14T11:15:00,14.35,559.66,2.27,2.18
2017-12-14T11:30:00,76.47,723.88,2.28,2.39
2017-12-14T11:45:00,101.46,51.05,1.8,1.49
2017-12-14T12:00:00,251.88,51.23,1.52,0.97
2017-12-14T12:15:00,47.8,952.51,1.53,0.98
2017-12-14T12:30:00,101.92,202.93,1.54,0.94
2017-12-14T12:45:00,285.02,56.32,1.88,1.41
2017-12-14T13:00:00,14.63,757.87,1.73,1.3
2017-12-14T13:15:00,92.59,468.88,1.54,1
2017-12-14T13:30:00,149.57,51.23,1.55,1.02
2017-12-14T13:45:00,173.4,59.24,1.52,1
2017-12-14T14:00:00,13.85,49.55,1.51,0.97
2017-12-14T14:15:00,237.82,75.46,1.49,0.75
2017-12-14T14:30:00,14.11,460.96,1.73,1.37
2017-12-14T14:45:00,59.94,881.96,2.27,2.4
2017-12-14T15:00:00,100.68,50.06,2.28,2.4
2017-12-14T15:15:00,253.95,57.93,2.27,2.4
2017-12-14T15:30:00,13.86,49.74,2.28,2.38
2017-12-14T15:45:00,238.2,77.37,2.24,2.15
2017-12-14T16:00:00,13.9,229.14,2.25,2.31
2017-12-14T16:15:00,49.51,954.03,2.26,2.38
2017-12-14T16:30:00,100.69,125.03,2.26,2.39
2017-12-14T16:45:00,271.17,58.15,2.24,2.38
2017-12-14T17:00:00,13.88,49.55,2.25,2.36
2017-12-14T17:15:00,48.76,64.23,2.22,2.14
2017-12-14T17:30:00,178.35,64.54,2.21,2.31
2017-12-14T17:45:00,14.13,852.93,2.23,2.38
2017-12-14T18:00:00,94.06,553.12,2.22,2.35
2017-12-14T18:15:00,100.8,49.99,2.27,2.47
2017-12-14T18:30:00,224.66,59.58,2.28,2.47
2017-12-14T18:45:00,14.08,50.35,2.25,2.31
2017-12-14T19:00:00,226.68,72.02,1.61,1.11
2017-12-14T19:15:00,14.27,634.45,1.56,1.03
2017-12-14T19:30:00,78.73,717.53,1.53,1
2017-12-14T19:45:00,101.73,50.52,1.57,1.04
2017-12-14T20:00:00,238.71,59.58,2.25,2.33
2017-12-14T20:15:00,13.86,50.03,2.29,2.25
2017-12-14T20:30:00,235.15,69.34,2.34,2.41
2017-12-14T20:45:00,14.16,329.07,2.37,2.53
2017-12-14T21:00:00,64.47,869.95,2.37,2.53
2017-12-14T21:15:00,102.41,51.15,2.4,2.54
2017-12-14T21:30:00,296.19,51.23,2.37,2.5
2017-12-14T21:45:00,258.65,65.28,2.31,2.13
2017-12-14T22:00:00,14.17,50.96,2.37,2.31
2017-12-14T22:15:00,47.23,856.44,2.36,2.41
2017-12-14T22:30:00,100.73,230.54,2.32,2.37
2017-12-14T22:45:00,268.96,58.53,2.35,2.43
2017-12-14T23:00:00,14.39,50.63,2.39,2.46
2017-12-14T23:15:00,229.5,70.6,2.33,2.29
2017-12-14T23:30:00,13.89,240.1,2.31,2.33
2017-12-14T23:45:00,54.05,945.21,2.35,2.49
2017-12-15T00:00:00,101.83,82.02,2.38,2.5
2017-12-15T00:15:00,265.44,60.25,2.37,2.49
2017-12-15T00:30:00,14.12,50.86,2.39,2.54
2017-12-15T00:45:00,245.74,69.22,2.36,2.36
2017-12-15T01:00:00,14.35,338.17,2.38,2.37
2017-12-15T01:15:00,53.61,940.28,2.39,2.51
2017-12-15T01:30:00,102.34,51.16,2.39,2.51
2017-12-15T01:45:00,267.39,59.37,2.38,2.5
2017-12-15T02:00:00,14.09,50.84,2.39,2.52
2017-12-15T02:15:00,237.6,76.34,2.38,2.4
2017-12-15T02:30:00,14.33,298.8,2.37,2.3
2017-12-15T02:45:00,51.74,943.36,2.39,2.41
2017-12-15T03:00:00,102.63,50.94,2.4,2.42
2017-12-15T03:15:00,261.8,61.52,2.4,2.43
2017-12-15T03:30:00,14.22,51.18,2.41,2.44
2017-12-15T03:45:00,234.14,344.57,2.4,2.34
2017-12-15T04:00:00,29.33,943.7,2.38,2.27
2017-12-15T04:15:00,102.48,153.9,2.41,2.5
2017-12-15T04:30:00,145.18,51.25,2.4,2.51
2017-12-15T04:45:00,162.35,64.09,2.41,2.52
2017-12-15T05:00:00,14.12,64.01,2.39,2.51
2017-12-15T05:15:00,216.2,65.92,2.38,2.49
2017-12-15T05:30:00,14.41,487.39,2.32,2.27
2017-12-15T05:45:00,62.92,822.46,2.32,2.39
2017-12-15T06:00:00,101.63,50.69,2.35,2.48
2017-12-15T06:15:00,252.98,59.88,2.39,2.53
2017-12-15T06:30:00,14.13,50.98,2.4,2.56
2017-12-15T06:45:00,236.84,68.63,2.39,2.54
2017-12-15T07:00:00,13.84,261.06,2.28,2.15
2017-12-15T07:15:00,58.05,918.02,2.35,2.29
2017-12-15T07:30:00,101.69,50.49,2.34,2.41
2017-12-15T07:45:00,259.03,60.12,2.33,2.39
2017-12-15T08:00:00,13.62,49.03,2.29,2.38
2017-12-15T08:15:00,239.98,430.51,2.35,2.42
2017-12-15T08:30:00,102.4,294.09,2.37,2.26
2017-12-15T08:45:00,281.95,60.73,2.36,2.26
2017-12-15T09:00:00,14.14,50.85,2.37,2.45
2017-12-15T09:15:00,166.7,64.46,2.36,2.4
2017-12-15T09:30:00,84.23,289.68,2.34,2.39
2017-12-15T09:45:00,34.73,947.68,2.33,2.36
2017-12-15T10:00:00,101.37,197.91,2.3,2.18
2017-12-15T10:15:00,283.6,61.7,2.26,2.1
2017-12-15T10:30:00,14.4,50.58,2.29,2.33
2017-12-15T10:45:00,91.54,57.78,2.29,2.32
2017-12-15T11:00:00,167.51,68.29,2.29,2.33
2017-12-15T11:15:00,17.55,889.51,2.07,1.92
2017-12-15T11:30:00,39.57,941.03,51.82,95.34
2017-12-15T11:45:00,14.78,940.21,18.27,3.68
2017-12-15T12:00:00,101.41,113.27,138.65,27.13
2017-12-15T12:15:00,101.5,51.34,153.54,27.16
2017-12-15T12:30:00,276.09,57.75,112.1,27.06
2017-12-15T12:45:00,14.25,51.31,108.69,27.26
2017-12-15T13:00:00,14.16,51.03,52.77,8.32
2017-12-15T13:15:00,223.77,61.64,2.3,2.16
2017-12-15T13:30:00,14.66,634.4,2.3,2.35
2017-12-15T13:45:00,51.77,820.26,1.97,1.82
2017-12-15T14:00:00,101.25,50.91,1.52,0.94
2017-12-15T14:15:00,267.1,59.7,1.53,0.94
2017-12-15T14:30:00,14.09,50.66,1.55,0.97
2017-12-15T14:45:00,62.2,50.81,1.76,1.16
2017-12-15T15:00:00,181.26,64.19,2.32,2.32
2017-12-15T15:15:00,14.83,940.81,2.33,2.45
2017-12-15T15:30:00,91.56,449.97,2.32,2.42
2017-12-15T15:45:00,312.7,50.65,1.76,1.38
2017-12-15T16:00:00,20.47,50.08,1.56,1.02
2017-12-15T16:15:00,20.22,310.45,1.53,0.78
2017-12-15T16:30:00,100.33,663.8,1.52,0.86
2017-12-15T16:45:00,307.43,50.7,1.55,0.99
2017-12-15T17:00:00,19.79,50.13,1.76,1.41
2017-12-15T17:15:00,152.28,53.33,2.31,2.43
2017-12-15T17:30:00,98.89,158.72,2.29,2.41
2017-12-15T17:45:00,30.11,953.13,2.27,2.2
2017-12-15T18:00:00,101.41,251.1,2.3,2.27
2017-12-15T18:15:00,296.68,51.03,2.33,2.51
2017-12-15T18:30:00,102.52,51.25,2.35,2.56
2017-12-15T18:45:00,227.24,64.58,2.4,2.61
2017-12-15T19:00:00,14.39,528.83,1.77,1.42
2017-12-15T19:15:00,93.27,571.56,1.54,0.86
2017-12-15T19:30:00,296.34,50.82,1.58,0.91
2017-12-15T19:45:00,26.12,50.54,1.61,1.07
2017-12-15T20:00:00,34.76,318.43,2.18,2.16
2017-12-15T20:15:00,101.81,539.56,2.37,2.53
2017-12-15T20:30:00,297.6,50.9,2.36,2.54
2017-12-15T20:45:00,13.97,50.09,2.33,2.41
2017-12-15T21:00:00,244.24,63.24,2.29,2.33
2017-12-15T21:15:00,14.28,640.37,2.33,2.51
2017-12-15T21:30:00,82.38,600.55,2.34,2.5
2017-12-15T21:45:00,115.34,50.69,2.35,2.42
2017-12-15T22:00:00,230.41,51.49,2.38,2.45
